6.999999999999999556e-01,6.999999999999999556e-01
7.448661803002525339e-01,6.443020500708539489e-01
6.713582059834705129e-01,6.628939882593872790e-01
6.370199408169027189e-01,6.379991293557112364e-01
5.497547951987847847e-01,6.731998461987244164e-01
5.243863359385412259e-01,7.475375659373136861e-01
5.843717498249160203e-01,6.519394966296853111e-01
6.135544220856344877e-01,6.337476155341631445e-01
5.539059468892653104e-01,6.467560314617231132e-01
5.749163254299194392e-01,7.080929099846083874e-01
6.818881400982109708e-01,6.605735924109924495e-01
6.986470472551188360e-01,7.085149824869324542e-01
8.037861330811068017e-01,6.902278346543474496e-01
7.243421280065217571e-01,6.395152734344500267e-01
6.864817790581758672e-01,6.772099516638593331e-01
7.459838473880302523e-01,6.994278232093893433e-01
7.598663010517685557e-01,7.670011509175298503e-01
8.457860809486894560e-01,6.194778852086547660e-01
8.605289267494284910e-01,6.496322917346453174e-01
8.492347768845257550e-01,6.719922862303803202e-01
8.842594561501915251e-01,6.368562315087932246e-01
9.297935254731710675e-01,6.236768477633478636e-01
7.887348344731461847e-01,7.009492163217682092e-01
7.185436433307316184e-01,7.119491384846006188e-01
7.958791150537277703e-01,6.469141142574829084e-01
8.435241145373718608e-01,6.678068704130449840e-01
9.736759707154776233e-01,7.049009445251696038e-01
9.105612133636185046e-01,6.249408457027145758e-01
9.226681902774581667e-01,6.837503770181140306e-01
9.842759980410122900e-01,7.598725793167950826e-01
1.018752678426777081e+00,7.128630678321934422e-01
9.530397141592640287e-01,7.186004360184544693e-01
9.902039856340197899e-01,7.203226775639609558e-01
1.007953370888287958e+00,7.396577335439894485e-01
9.292329721379730678e-01,6.516867406228064041e-01
8.871393622077895502e-01,6.272729033421040601e-01
8.566553177276194919e-01,6.860186216689254657e-01
9.102164420116536370e-01,8.373972648609967484e-01
9.555757765092660616e-01,7.589351498306668997e-01
1.061952984264987743e+00,9.063038797529568980e-01
1.066720451335137598e+00,8.051090598742469684e-01
1.069898385922720019e+00,8.623209146500256939e-01
1.113462775919027203e+00,9.783173352385816646e-01
1.156168142972943791e+00,1.004318048588806356e+00
1.157035087332035639e+00,9.669962445095041659e-01
1.211584395852121521e+00,9.679010492118742537e-01
1.256856113110206064e+00,9.770627581745360279e-01
1.274978220549254804e+00,9.571590843367705492e-01
1.328019436798263397e+00,1.100472503606810371e+00
1.329154985750144569e+00,1.120405769426267462e+00
1.310450678482391496e+00,1.059667991369511952e+00
