0.000000000000000000e+00,0.000000000000000000e+00
6.229246857512305002e-02,1.530929422403673468e-02
1.032520128857934150e-01,9.940390609945790046e-02
2.319752712434654945e-02,3.483218808490604057e-02
1.086990595596739467e-01,2.994729716647150097e-02
8.180271499427010928e-02,4.768706911872141324e-02
8.142091431423870151e-02,1.167754042625351873e-01
5.266515471063158010e-02,1.765336827920261087e-01
3.465302358492990814e-02,1.178567999467792921e-01
5.432562385434815122e-02,1.644977233490448054e-02
2.036531114722353597e-02,5.509209780649586795e-03
1.305129438494995880e-04,6.831455884428702663e-02
8.892982386089702540e-02,2.468682704657422164e-02
1.277598962176900721e-01,1.379578678157990235e-01
1.278964033441774006e-01,1.722986514963273930e-01
2.940233900787921073e-02,1.121983844283627185e-01
2.533561824460772716e-02,7.645217763468106775e-02
6.199596311562301926e-02,1.133528639096005597e-02
3.611611541079007975e-02,6.194128782278925105e-02
4.208838796339008093e-03,6.055015742057835715e-03
3.204529177728161760e-02,2.876885898573815908e-02
-2.742376774300975262e-03,3.756329370916414168e-02
2.359471908122097450e-02,-1.142714877142294097e-02
5.676962996877665119e-02,-1.579032626557098362e-01
-1.130863516560533105e-01,-1.412681238431122699e-01
-1.093101961544358375e-01,-3.666850099109782157e-02
-3.148990760296643820e-02,4.460234608905778997e-02
-4.933279848612586588e-02,-7.016865545319932174e-04
-9.912495481665883901e-02,3.122012706065352763e-02
3.569906793783383242e-02,2.497267405462779560e-02
-6.908702222414232069e-03,5.686615392754219844e-02
2.558791726439798436e-03,-5.130366652356718737e-02
1.316009838103129187e-02,1.233113075413194010e-02
-2.065850021457954488e-02,-6.138508215707675492e-02
1.215129269098979559e-01,4.715797448029888927e-02
-2.387149105230676471e-03,4.774855110540869585e-02
5.927766835139078663e-03,-7.462109075810952064e-02
-2.908760622568416776e-02,1.126214939513592306e-03
6.018398781691509242e-02,-2.932873901048025506e-02
7.853025335837574006e-02,2.496908546321643940e-02
1.147838863667920983e-01,7.120972238523678999e-02
5.151677889409838479e-02,1.552821171625452801e-01
1.062378424772793262e-01,5.574181656781024286e-02
1.188570407444494714e-02,1.510238514816391042e-01
6.604707989741627483e-02,8.079400034642551798e-02
7.601293749932949706e-02,9.410367289031679183e-02
6.136034478996114927e-02,2.019612344518663394e-01
8.665827222437350041e-02,5.329941562601310523e-02
3.911336056002981398e-02,-8.731959783340390024e-04
-2.792638358317730413e-02,-7.725736180225536986e-02
-1.539061210618960507e-01,-1.033209444479728234e-02
-1.768471601923733427e-01,4.765632655064685336e-02
-3.783312938981167606e-03,1.787723283663032736e-02
6.261543659131810213e-02,1.381328147183386590e-01
-4.278955464080198834e-03,1.972724733980164014e-01
7.730053966355632245e-02,7.566559204196621202e-02
6.796902117428774148e-02,1.668256020018749064e-01
-1.969999142688605431e-02,1.485105744708917763e-01
5.132183417315244744e-02,8.018329254509469484e-02
-6.997973370919811920e-02,-2.361103144626841566e-03
-2.936345172223242192e-02,1.901282747547841656e-02
-1.107759523511563371e-01,-2.665236389962375232e-02
-1.461780954143015454e-01,1.086539909549455798e-02
-1.999799949348976535e-01,7.641028443564837347e-02
-2.012327953917271151e-01,4.393128030163014064e-02
-1.882275605966523546e-01,-4.300608838340765072e-02
-1.186248355842987601e-01,-9.632447430982715719e-02
-7.437437571931031222e-02,-3.622249625549407714e-02
-8.408041103607759303e-03,-7.892139062189060250e-02
-3.110602076899994864e-02,-1.113943462901427761e-01
-6.546060812591555922e-02,-1.433396261491342305e-01
1.138755923090825350e-01,-3.643552724036844270e-02
1.646034897363332361e-01,-4.268581503681298517e-03
2.010613087444529379e-01,2.837202600317164161e-02
2.131588152098966016e-01,1.201921934448768881e-01
1.169029902358494077e-01,2.063933240818347781e-01
4.514617743077764533e-02,2.206233314736177897e-01
4.324106868864086711e-02,5.701885357952304889e-02
4.051167141236158842e-02,8.259606134739255756e-02
1.367910794084622322e-02,1.427739494417854527e-01
-5.265299995742879491e-02,1.123475628520508168e-01
3.620294811420207703e-02,1.083887898710236830e-02
1.405894678109703422e-01,1.630637657136290580e-02
1.653513079065254687e-01,-6.489821252290335629e-02
1.464648782983907216e-01,-1.005728835312521829e-01
2.451936600027462831e-01,-6.438895361183823163e-02
2.165720744153584454e-01,-1.950688560664186333e-02
3.004517344212580543e-01,-2.411712493053196245e-03
2.842459938893238114e-01,-4.086616676532081605e-02
3.075997734139579443e-01,-1.098493631802723164e-01
3.434549335650697310e-01,-9.819899727472988782e-02
2.045579652807726911e-01,-1.568531583507752347e-01
2.111927701154340808e-01,-1.911312155886669695e-01
1.399337496907928358e-01,-2.095355333166494527e-01
7.696757859876961205e-02,-1.296861409651693942e-01
5.092966330130228175e-02,-1.387351475118376587e-01
1.530284546049058385e-02,-1.473597584051417053e-02
-4.703529715035981856e-02,-1.355251985134882931e-01
2.932601191495250170e-03,-1.080492057882206369e-01
-1.633970546286644260e-02,-1.660886996503547208e-01
-8.142306602419723677e-03,-1.376515764047217816e-01
-4.490140013727200730e-02,6.939183079509289587e-03
6.642282805869800799e-03,9.064763055415309134e-02
1.250063064017433168e-01,-2.075783071558355564e-02
1.506510950761683620e-01,-3.414956922750117009e-03
2.014949650384857682e-02,8.400227891014792891e-02
2.128844908030877794e-02,2.032286417902718495e-02
2.789261508910260284e-02,-1.422939952717341451e-02
5.057694067238868718e-02,4.227228601650012685e-02
1.035978997253448469e-01,8.889237336796160238e-02
1.868654065284612309e-01,-1.043713547473127529e-02
2.598661366314131693e-01,-2.405471861541474618e-02
1.257783148727499301e-01,-9.955124691548682125e-02
-1.344845541397331201e-02,-6.124312091371516414e-02
-2.738404023378532975e-02,3.305131056270670803e-02
-1.377373223715266243e-03,-1.918019496946584551e-02
