-9.000000000000000222e-01,-1.800000000000000044e+00
-9.697454735452691876e-01,-1.795197856246084633e+00
-7.947397255800348059e-01,-1.710686218634243083e+00
-8.606461045122656417e-01,-1.798687067635236447e+00
-8.082425135689226270e-01,-1.790926207933451142e+00
-8.613344911915919999e-01,-1.725000206154840621e+00
-9.491542041082550174e-01,-1.776949550565980473e+00
-9.532113585150210344e-01,-1.731442691908501752e+00
-1.012510809885395657e+00,-1.725870374187492118e+00
-1.089892942475178428e+00,-1.735894078723975387e+00
-1.099810536880903022e+00,-1.665448943537678250e+00
-1.170428443110440586e+00,-1.696832671863796049e+00
-1.164335087950842507e+00,-1.791780252316701016e+00
-1.191724970440116937e+00,-1.761160415603271412e+00
-1.300234137887795072e+00,-1.727011803468958773e+00
-1.333200545321779229e+00,-1.684509608062948693e+00
-1.404600620023821245e+00,-1.646379646331842084e+00
-1.406829703526944586e+00,-1.596970387400387770e+00
-1.369219645069510882e+00,-1.638029633931598728e+00
-1.335101393459782404e+00,-1.563293741069301523e+00
-1.260645246576604039e+00,-1.353196557088805818e+00
-1.168156525815621904e+00,-1.176218241497321459e+00
-1.004088705917479674e+00,-1.038238074562933821e+00
-9.395529405057584382e-01,-1.066021207426041340e+00
-9.678962391386839448e-01,-1.048988113462743677e+00
-9.882632168671698913e-01,-1.087309474819672106e+00
-8.909608892521527768e-01,-1.045333878978647935e+00
-9.617122179301595963e-01,-1.017795199478647605e+00
-1.011071899057732759e+00,-9.815396906160815949e-01
-1.078032525803702679e+00,-1.005406086545213462e+00
-9.464896079442663979e-01,-1.004434668430597144e+00
-1.027028970061105495e+00,-1.042855945159805398e+00
-1.055545481528266105e+00,-1.100370432601974313e+00
-1.071053713512677641e+00,-1.032596386346995798e+00
-9.446953878305270891e-01,-1.000467732069689974e+00
-8.535292149246354043e-01,-9.777710245087671836e-01
-9.472261643741393122e-01,-1.023807087926893677e+00
-9.585218053639263935e-01,-9.690952376010592006e-01
-8.964023409030541512e-01,-9.258960232701243243e-01
-9.831952186480935607e-01,-9.421823616290562198e-01
-9.575378830696685828e-01,-1.012926735121268074e+00
-1.042378018101855819e+00,-1.047763604887374411e+00
-9.621166682358318623e-01,-9.806135736448079454e-01
